LON,LAT,NUMBER,STREET
-134.590118,58.3998626,4537,Sawa Cir
-134.5914086,58.3995,4528,Sawa Cir
-134.5902363,58.3994327,4531,Sawa Cir
-134.5902332,58.3969847,,
-134.588434,58.3977743,,
-134.5890636,58.3994664,4540,River Rd
-134.4892999,58.3601897,1901,Davis Ave
-134.4123041,58.2862626,2430,Douglas Hwy
-134.4119865,58.2859263,2400,Douglas Hwy
-134.4121741,58.2861825,2420,Douglas Hwy
-134.4133038,58.2866067,,
-134.4135263,58.2867281,,
-134.4137841,58.286842,,
-134.4141399,58.2869075,2510,Douglas Hwy
-134.4144705,58.2869693,,
-134.4147121,58.2870317,2540,Douglas Hwy
-134.4149673,58.2871151,2544,Douglas Hwy
-134.4150839,58.2871544,2546,Douglas Hwy
-134.4152831,58.2872294,2552,Douglas Hwy
-134.4130254,58.286541,,
-134.4126086,58.2864185,2460,Douglas Hwy
-134.4148611,58.2870801,2542,Douglas Hwy
-134.4165187,58.2877773,,
-134.4157798,58.2874652,2570,Douglas Hwy
-134.4155372,58.2873482,2560,Douglas Hwy
-134.4170856,58.2888903,,
-134.4159904,58.2875909,,
-134.421364,58.2917978,,
-134.5963274,58.402979,10000,Silver St
-134.5926899,58.4004174,9633,Kelly Ct
-134.6052683,58.4074304,,
-134.7345486,58.3790348,15700,Auke Rec Bypass Rd
-134.7354613,58.3774898,15436,Glacier Hwy
-134.7362314,58.3773073,15450,Glacier Hwy
-134.7369457,58.3778748,15470,Glacier Hwy
-134.737784,58.3782075,15536,Glacier Hwy
-134.7381847,58.3785206,15540,Glacier Hwy
-134.3762405,58.2668724,,
-134.378845,58.2662477,,
-134.3776165,58.2673129,,
-134.3779207,58.2680533,,
-134.3784692,58.2696673,,
-134.3826517,58.2713616,,
-134.3823574,58.2703751,,
-134.3837892,58.2709504,,
-134.381212,58.2697071,403,Alaska Belle Ct
-134.3821076,58.2691344,,
-134.3822981,58.2687901,,
-134.381015,58.2688078,,
-134.3822729,58.268326,,
-134.381277,58.2677591,,
-134.3793586,58.2682206,,
-134.3807908,58.2676079,,
-134.5835175,58.4129803,,
-134.5609035,58.4137349,,
-134.6232423,58.3730109,2781,Engineers Cutoff
-134.6234463,58.3723282,2741,Engineers Cutoff
-134.6234118,58.3727218,2771,Engineers Cutoff
-134.6222984,58.3734132,,
-134.6207414,58.3733138,10455,Glacier Hwy
-134.6176966,58.3722014,10301,Glacier Hwy
-134.6208556,58.3712771,,
-134.617547,58.3716727,2770,Sherwood Ln
-134.4240208,58.2889361,2958,Simpson Ave
-134.4238796,58.2888561,,
-134.4202841,58.303911,503,W Twelfth St
-134.4199633,58.3040241,1125,B St
-134.5981156,58.3733504,,Clinton Dr
-134.5986342,58.3731252,,
-134.5980169,58.3735521,3041,Clinton Dr
-134.5976446,58.373614,,
-134.5973746,58.373603,,
-134.5987489,58.3727384,3031,Clinton Dr
-134.5984906,58.3730748,,Clinton Dr
-134.626368,58.3698146,2556,Engineers Cutoff
-133.9401052,58.4900898,,
-133.9427692,58.4894962,,
-133.9428224,58.4891388,,
-133.9428747,58.4887813,,
-133.9429867,58.488436,,
-134.4352953,58.2960585,3355,Nowell Ave
-134.4346147,58.2962639,3361,Nowell Ave
-133.9389373,58.4886318,,
-133.9383517,58.4885183,,
-133.9395356,58.4887604,,
-133.9397612,58.4881694,,
-133.9377111,58.4883508,,
-133.9391665,58.4880427,,
-133.9374018,58.4876496,,
-133.9379884,58.4878178,,
-133.9385811,58.4879285,,
-133.9371423,58.4868257,,
-133.9368397,58.4861221,,
-133.9374133,58.4862898,,
-133.9379801,58.4863979,,
-133.9389562,58.4872184,,
-133.9377769,58.4869966,,
-133.938364,58.4871065,,
-133.9391121,58.4866144,,
-133.9396795,58.4867215,,
-133.9402618,58.4868492,,
-133.9385471,58.4865052,,
-133.9400862,58.4874512,,
-133.9395454,58.4873311,,
-133.9405151,58.4860995,,
-133.9398984,58.4859641,,
-133.9393114,58.4858464,,
-133.9381512,58.4856143,,
-133.9375658,58.4854965,,
-133.9431988,58.4881092,,
-133.9434103,58.4877863,,
-133.9436217,58.487462,,
-133.9448929,58.4854902,,
-133.9451118,58.4851815,,
-133.9453289,58.4848494,,
-133.9440596,58.4867968,,
-133.9442761,58.4864564,,
-133.9444812,58.4861297,,
-133.9446917,58.4858038,,
-133.9438406,58.4871355,,
-133.9405914,58.489083,,
-133.9407029,58.4887385,,
-133.9408118,58.488393,,
-133.9416971,58.4885592,,
-133.9415457,58.4892651,,
-133.9416199,58.4889132,,
-133.9418257,58.4882161,,
-133.9409409,58.488051,,
-133.9410884,58.4877125,,
-133.942004,58.4878843,,
-133.9412347,58.487376,,
-133.9421802,58.4875537,,
-133.9418299,58.4859948,,
-133.9419747,58.4856553,,
-133.9421164,58.4853181,,
-133.9422565,58.4849946,,
-133.9423955,58.4846699,,
-133.9425522,58.4842898,,
-133.9413811,58.4870384,,
-133.941527,58.4866972,,
-133.9416792,58.4863473,,
-133.9423549,58.4872231,,
-133.9425337,58.4868884,,
-133.9427158,58.4865428,,
-133.9430728,58.4858618,,
-133.942899,58.486196,,
-133.9432477,58.4855303,,
-133.943414,58.485213,,
-133.9435847,58.4848954,,
-133.9437663,58.4845359,,
-133.938728,58.485729,,
-133.9367367,58.485284,,
-133.9402476,58.4852245,,
-133.9384027,58.4848155,,
-133.9365783,58.4832321,,
-133.9365983,58.4843043,,
-133.9387938,58.4837425,,
-133.9406439,58.4841483,,
-133.7046122,58.5375859,,
-134.769683,58.4177153,,
-134.7695607,58.4171835,,
-134.769379,58.4160865,,
-134.7694391,58.4166379,,
-134.7692405,58.4155346,,
-134.7689697,58.4149835,,
-134.7686692,58.414444,,
-134.7686911,58.4138913,,
-134.7661818,58.4139944,,
-134.764873,58.4144322,18570,Trails End Dr
-134.7662048,58.4147889,,
-134.7669372,58.4167701,,
-134.7672771,58.4178366,,
-134.768898,58.4185293,,
-134.7675651,58.4190751,18881,Trails End Dr
-134.7656164,58.416602,18690,Trails End Dr
-134.7667502,58.4161815,,
-134.7665053,58.4155087,,
-134.765516,58.4163333,,
-134.7654167,58.4160663,18680,Trails End Dr
-134.7653126,58.415794,18650,Trails End Dr
-134.7652188,58.4155226,,
-134.7651081,58.4152581,18610,Trails End Dr
-134.7684956,58.4128106,,
-134.7686333,58.4133537,,
-134.7683712,58.4122564,,
-134.7683503,58.4116789,,
-134.7681104,58.4111869,,
-134.7663213,58.4131473,,
-134.766433,58.4112462,,
-134.7664595,58.4116002,,
-134.76512,58.4115187,18375,Tee Way
-134.7651492,58.4117265,,
-134.7664567,58.412414,,
-134.7652487,58.412443,18395,Tee Way
-134.7646699,58.4132334,18480,Trails End Dr
-134.7665078,58.4119761,,
-134.7651919,58.4120335,18383,Tee Way
-134.7637836,58.4117481,18320,Tee Way
-134.7638027,58.4119638,18386,Tee Way
-134.7638313,58.4122482,18392,Tee Way
-134.7639363,58.4125406,18420,Tee Way
-134.7637515,58.4115319,,
-134.7634789,58.4108737,18224,Pt Stephens Rd
-134.7632134,58.4110456,18228,Pt Stephens Rd
-134.7653324,58.4092103,18195,Pt Stephens Rd
-134.7657116,58.4093311,18205,Pt Stephens Rd
-134.7660549,58.4094926,18215,Pt Stephens Rd
-134.7665272,58.4096672,18225,Pt Stephens Rd
-134.7678192,58.4107649,,
-134.7674206,58.4104097,,
-134.7670702,58.4101425,,
-134.7667037,58.4099418,,
-134.7649105,58.4091072,18175,Pt Stephens Rd
-134.7644855,58.4089445,18155,Pt Stephens Rd
-134.7627149,58.4076121,18045,Pt Stephens Rd
-134.7631228,58.4078926,18065,Pt Stephens Rd
-134.7633841,58.4081818,,
-134.7639254,58.4086042,18095,Pt Stephens Rd
-134.7611697,58.4073336,17995,Pt Stephens Spur Rd
-134.7618944,58.4074739,18005,Pt Stephens Rd
-134.7605729,58.4071776,17975,Pt Stephens Spur Rd
-134.7622848,58.4084343,18096,Pt Stephens Rd
-134.7652542,58.4102846,18240,Pt Stephens Rd
-134.7650653,58.4109759,,
-134.7661242,58.4105805,,
-134.7663556,58.4109244,,
-134.7627443,58.4107505,,
-134.7600139,58.4102193,17880,Chilkat Rd
-134.7603971,58.4083108,17990,Pt Stephens Rd
-134.760224,58.4092826,,
-134.7612409,58.4096872,17860,Chilkat Rd
-134.7618895,58.4107159,18216,Pt Stephens Rd
-134.7618854,58.4117253,18216,Pt Stephens Rd
-134.7605273,58.4101926,17870,Chilkat Rd
-134.7600983,58.4112899,,
-134.7587133,58.4102139,17840,Chilkat Rd
-134.7580359,58.4103516,17985,Chilkat Rd
-134.7578347,58.4112289,,
-134.7585495,58.409245,17855,Chilkat Rd
-134.7626751,58.4096556,18120,Pt Stephens Rd
-134.7614434,58.4083967,18000,Pt Stephens Rd
-134.7593135,58.4102761,,
-134.764,58.4099608,,
-134.7638179,58.4110994,,
-134.7584944,58.4083435,17850,Pt Stephens Rd
-134.0130063,58.0634582,,
-134.0111081,58.0709175,,
-134.0074971,58.0723788,,
-134.7670643,58.4173477,,
-134.7657413,58.4179998,18780,Trails End Dr
-134.7656754,58.4171727,,
-134.6423593,58.3648906,2290,Fritz Cove Rd
-134.6427397,58.3646077,2270,Fritz Cove Rd
-134.6422396,58.3651243,2290,Fritz Cove Rd
-134.6416319,58.3593591,1900,Fritz Cove Rd
-134.6416443,58.3584619,1818,Fritz Cove Rd
-134.640023,58.3593492,1901,Fritz Cove Rd
-134.6399985,58.3590209,1895,Fritz Cove Rd
-134.6399751,58.3587317,1855,Fritz Cove Rd
-134.6406186,58.359335,1897,Fritz Cove Rd
-134.6406245,58.3590072,1893,Fritz Cove Rd
-134.640628,58.3587161,1843,Fritz Cove Rd
-134.6416329,58.3590845,1870,Fritz Cove Rd
-134.6416407,58.358804,1850,Fritz Cove Rd
-134.6428578,58.3591622,,Fritz Cove Rd
-134.6439075,58.3589079,,Fritz Cove Rd
-134.6440711,58.3593303,,
-134.6432094,58.3598247,1920,Fritz Cove Rd
-134.642574,58.3587419,1880,Fritz Cove Rd
-134.6417174,58.3577919,1790,Fritz Cove Rd
-134.6428727,58.3583846,1860,Fritz Cove Rd
-134.6424826,58.3580087,1780,Fritz Cove Rd
-134.6402973,58.3604704,,
-134.6403024,58.3601717,,
-134.6403082,58.3598664,1931,Fritz Cove Rd
-134.6403278,58.3596147,,
-134.6404442,58.357961,10000,Engineers Cutoff
-134.6401318,58.3584167,1819,Fritz Cove Rd
-134.6406325,58.3583139,1815,Fritz Cove Rd
-134.6415975,58.3599029,1930,Fritz Cove Rd
-134.6415612,58.3603246,1940,Fritz Cove Rd
-134.7052111,58.3771399,14245,Otter Way
-134.7055125,58.3768543,14255,Otter Way
-134.7057042,58.3765239,14275,Otter Way
-134.7060177,58.3762902,14285,Otter Way
-134.7063755,58.3760843,14295,Otter Way
-134.7068602,58.3758462,14315,Otter Way
-134.7076758,58.3758109,14329,Otter Way
-134.7060397,58.3747719,,
-134.5978179,58.3613283,9505,Robertson Ct
-134.6002351,58.3594445,,Shell Simmons Dr
-134.600206,58.3581637,,Shell Simmons Dr
-134.5975924,58.3609498,,
-134.5495019,58.3512657,,Shell Simmons Dr
-134.5777212,58.3561146,1873,Shell Simmons Dr
-134.6762018,58.2942362,,
-134.6798412,58.2954812,,
-134.6716304,58.2955807,,
-134.6709265,58.2925038,,N Douglas Hwy
-134.6724084,58.2920481,14010,N Douglas Hwy
-134.6727657,58.29319,14020,N Douglas Hwy
-134.6734572,58.2938168,,N Douglas
-134.673599,58.2948406,,N Douglas Hwy
-134.6753211,58.2945986,14030,N Douglas Hwy
-134.6746767,58.2958096,,N Douglas Hwy
-134.6769418,58.2960389,14034,N Douglas Hwy
-134.6758894,58.2968313,14040,N Douglas Hwy
-134.6667879,58.2926116,,
-134.6665461,58.307098,,
-134.6501908,58.2893082,,
-134.6682545,58.2892277,,N Douglas Hwy
-134.5843629,58.3981396,4401,Riverside Dr
-134.911423,58.6019595,,
-134.9156472,58.5998724,,
-134.9057319,58.5928505,34275,Glacier Hwy
-134.8982016,58.590107,,
-134.8982223,58.5916049,,
-134.9008657,58.5937838,,Glacier Hwy
-134.900405,58.5928274,,Glacier Hwy
-134.8984649,58.5923367,34200,Glacier Hwy
-134.8991388,58.5926327,,Glacier Hwy
-134.5793701,58.3536741,1873,Shell Simmons Dr
-134.5738363,58.3386911,9905,Ninemile Creek Rd
-134.5861205,58.3887477,9214,Emily Way
-134.586353,58.3887483,9216,Emily Way
-133.7376836,58.5305527,,
-133.7385478,58.527374,,
-133.7381882,58.5299496,,
-133.7382718,58.5293074,,
-133.7385974,58.5279967,,
-133.7383625,58.5286304,,
-133.7393257,58.5267654,,
-134.5721453,58.3885707,3728,El Camino St
-134.5721571,58.3882631,3730,El Camino St
-134.5727139,58.3885387,3722,El Camino St
-134.3389835,58.2469397,,
-134.3395992,58.2474293,,
-134.3401349,58.2479449,,
-134.3407048,58.2484455,,
-134.3412824,58.2489427,2100,South Douglas Island
-134.3383768,58.2464692,,
-134.3378345,58.2459509,,
-134.3362304,58.2451371,,
-134.3353944,58.2446932,,
-134.3330487,58.2434624,,
-134.3337807,58.2438442,,
-134.3345514,58.2442641,,
-134.3322275,58.2431191,,
-134.3273726,58.2414936,,
-134.330225,58.2423336,,
-134.3316451,58.2427655,,
-134.330949,58.2425497,,
-134.3370771,58.2455251,,
-134.3293017,58.2421285,2,Zella Lode
-134.3284264,58.2418583,,
-134.571035,58.3909637,8223,Aspen Ave
-134.5717546,58.3909448,8233,Aspen Ave
-134.571386,58.3909476,8227,Aspen Ave
-134.571358,58.3906026,8592,Duran St
-134.5718522,58.3906423,8588,Duran St
-134.5721203,58.3909952,8235,Aspen Ave
-134.5759348,58.3896514,8913,Duran St
-134.5759381,58.3894453,3800,Mcginnis Dr
-134.5753796,58.3895054,,
-134.5743196,58.3878605,3714,Sanders St
-134.5738294,58.3883339,,
-134.5744289,58.3877308,3712,Sanders St
-134.5744067,58.3875749,3710,Sanders St
-134.5746261,58.3874531,3708,Sanders St
-134.5754351,58.3875101,3706,Sanders St
-134.5011926,58.3552196,5734,Concrete Way
-134.5009196,58.3554836,5726,Concrete Way
-134.3654946,58.2500163,,
-134.3673017,58.248676,,
-134.3690926,58.2473512,,
-134.3737018,58.2510334,,
-134.3754758,58.2496908,,
-134.3787457,58.2543326,,
-134.376964,58.2556748,,
-134.2943295,58.2225559,,
-134.2935865,58.2221776,,
-134.2928858,58.2217712,,
-134.2918966,58.221187,,
-134.2910282,58.2206815,,
-134.2905936,58.2204266,,
-134.2899922,58.2200714,,
-134.2691609,58.1931196,,
-134.2627978,58.1987795,,
-134.2884891,58.2195849,,
-134.2737564,58.2097414,,
-134.3088079,58.2314774,,
-134.3111599,58.2310007,,
-134.30643,58.2298023,,
-134.3093825,58.2293209,,
-134.3119572,58.2284659,,
-134.3143256,58.2274041,,
-134.3025867,58.2272622,,
-134.3049243,58.2262862,,
-134.3116568,58.2226034,,
-134.3195098,58.2259554,,
-134.3311757,58.2246016,,
-134.3186214,58.224571,,
-134.3215776,58.2247612,,
-134.3324045,58.2239121,,
-134.3337934,58.2232835,,
-134.322292,58.2235439,,
-134.3356701,58.2220838,,
-134.3382179,58.2210838,,
-134.3245566,58.2224131,,
-134.3387986,58.2224463,,
-134.3258791,58.2217618,,
-134.3271955,58.2210972,,
-134.3294745,58.2199528,,
-134.3201241,58.2190247,,
-134.3292519,58.2182899,,
-134.322505,58.217996,,
-134.3160993,58.2163767,,
-134.3186524,58.2154295,,
-134.3121633,58.2139364,,
-134.3145878,58.2129608,,
-134.3089341,58.2102139,,
-134.5105944,58.2577279,,
-134.31668,58.2263194,,
-134.2975848,58.2241499,,
-134.6443805,58.3475972,1005,Fritz Cove Rd
-134.6441024,58.3477808,1015,Fritz Cove Rd
-134.3201606,58.2383509,,
-134.5505143,58.3564936,,Yandukin Dr
-134.5593473,58.3557395,1873,Shell Simmons Dr
-134.5658999,58.3562909,1873,Shell Simmons Dr
-134.5643915,58.3568287,1680,Yandukin Dr
-134.7605434,58.4285042,,Glacier Hwy
-134.3440179,58.2511654,,South Douglas Island
-134.3453254,58.2521252,,
-134.3446519,58.2506034,,South Douglas Island
-134.3462408,58.2515288,,
-134.3425424,58.2501389,,
-134.3431538,58.2497266,,
-134.3470515,58.2520122,,
-134.3461601,58.2497539,,
-134.3465611,58.249086,,
-134.3487056,58.2497514,,
-134.3498253,58.2511173,,
-134.3502483,58.2503568,,
-134.3507124,58.2506275,,
-134.3475999,58.2539713,,
-134.3512113,58.2554604,,
-134.3494507,58.2540656,,
-134.3486874,58.2482299,,
-134.3555,58.253542,,
-134.3549267,58.2538186,,
-134.3541215,58.2511892,,
-134.354248,58.2522324,,
-134.3557883,58.2512073,,
-134.362072,58.2555368,,
-134.3614865,58.2560218,,
-134.3571234,58.2545071,,
-134.3587471,58.2556958,,
-134.3610126,58.2561287,,
-134.3597164,58.2550579,,
-134.3539274,58.2562478,,
-134.3609117,58.2539944,,
-134.3722154,58.258074,101,St Ann's Ave
-134.366847,58.2562796,,
-134.356207,58.2561381,,
-134.3584116,58.2573971,,
-134.3540208,58.2570837,,
-134.3644407,58.2573073,,
-134.3697909,58.2590973,,
-134.3621025,58.2583388,,
-134.3591571,58.2596341,,
-134.3614143,58.2604794,,
-134.3685901,58.2605376,1000,South Douglas Island
-134.3664511,58.2616147,1000,South Douglas Island
-134.3604161,58.2593084,,
-134.3640405,58.2618645,1000,South Douglas Island
-134.3676172,58.264063,1000,South Douglas Island
-134.36065,58.2486525,,
-134.3805204,58.2529825,,
-134.3821131,58.2511835,,
-134.3724552,58.2392198,,
-134.2838931,58.2094046,,
-134.3153727,58.2331168,,
-134.3353885,58.2458714,,
-134.3802485,58.2594191,,
-134.3750895,58.260889,,
-134.3797935,58.2643911,1000,South Douglas Island
-134.3811113,58.2630508,,
-134.3751293,58.2627396,1000,South Douglas Island
-134.3772233,58.2650935,1000,South Douglas Island
-134.3749061,58.2662535,1000,South Douglas Island
-134.3674226,58.2631569,1000,South Douglas Island
-134.372762,58.2637832,1000,South Douglas Island
-134.3710019,58.2644505,1000,South Douglas Island
-134.3732543,58.2656129,1000,South Douglas Island
-134.3523218,58.2524848,,
-134.355964,58.2550568,,
-134.3582337,58.2539246,,
-134.3455658,58.2502599,,
-134.3493197,58.2513583,,
-134.3500955,58.2530641,,
-134.4306231,58.3072383,220,Behrends Ave
-134.4307137,58.3074979,,
-134.4308476,58.3073004,224,Behrends Ave
-134.4311611,58.3073715,226,Behrends Ave
-134.4303947,58.3074643,,
-134.6266551,58.3565586,1675,Mendenhall Peninsula Rd
-134.6240055,58.3568483,,Mendenhall Peninsula Rd
-134.6260376,58.3569438,,Mendenhall Peninsula Rd
-134.6268479,58.3569294,,Mendenhall Peninsula Rd
-134.6286873,58.3569034,1695,Mendenhall Peninsula Rd
-134.6285834,58.355384,1505,Mendenhall Peninsula Rd
-134.6284332,58.3550081,,Mendenhall Peninsula Rd
-134.6281699,58.3546296,1455,Mendenhall Peninsula Rd
-134.6520325,58.3895759,11860,Glacier Hwy
-134.6436803,58.389138,12364,Mendenhall Loop Rd
-134.6444565,58.3886667,12410,Mendenhall Loop Rd
-134.644811,58.3883062,,Mendenhall Loop Rd
-134.4163906,58.283748,,Vista Dr
-134.4148406,58.2852081,2570,Vista Dr
-134.6274513,58.3558438,,Mendenhall Peninsula Rd
-134.6238781,58.3559196,,Mendenhall Peninsula Rd
-134.6171825,58.3707119,2765,Sherwood Ln
-134.5791245,58.395,8425,Decoy Blvd
-134.5793887,58.3959431,4413,Taku Blvd
-134.5793917,58.3961533,4459,Wood Duck Ave
-134.5791544,58.396111,4457,Wood Duck Ave
-134.5784833,58.3954838,8412,Decoy Blvd
-134.5778236,58.3959372,8402,Decoy Blvd
-134.5779156,58.3958087,8404,Decoy Blvd
-134.5782096,58.3955952,8408,Decoy Blvd
-134.5781699,58.3957224,8406,Decoy Blvd
-134.5787313,58.3959537,4451,Wood Duck Ave
-134.5789336,58.396032,4453,Wood Duck Ave
-134.5788828,58.3955129,8414,Decoy Blvd
-134.5799444,58.3956506,4472,Julep St
-134.5801086,58.3954404,4470,Julep St
-134.5798488,58.3954389,8424,Decoy Blvd
-134.5795901,58.3954733,8422,Decoy Blvd
-134.5798756,58.3957711,4474,Julep St
-134.5794668,58.3958332,4415,Taku Blvd
-134.5793458,58.3955182,8420,Decoy Blvd
-134.5791038,58.3955066,8416,Decoy Blvd
-134.5784448,58.3959844,4449,Wood Duck Ave
-134.5782137,58.3959412,4447,Wood Duck Ave
-134.5798584,58.3947205,3021,Wood Duck Ave
-134.5801011,58.3947245,3019,Wood Duck Ave
-134.5796232,58.3947233,3023,Wood Duck Ave
-134.579362,58.3949977,8427,Decoy Blvd
-134.5793888,58.3947242,3025,Wood Duck Ave
-134.5788944,58.3950013,8423,Decoy Blvd
-134.579088,58.3947263,,
-134.5786661,58.3950037,8421,Decoy Blvd
-134.5787843,58.3947276,3031,Wood Duck Ave
-134.5784279,58.3950049,8419,Decoy Blvd
-134.5785517,58.3947284,3033,Wood Duck Ave
-134.578186,58.3950114,8417,Decoy Blvd
-134.5783126,58.3947303,3035,Wood Duck Ave
-134.5779531,58.3950212,8415,Decoy Blvd
-134.5780712,58.3947323,3037,Wood Duck Ave
-134.5777027,58.3949935,8413,Decoy Blvd
-134.5778336,58.3947337,3039,Wood Duck Ave
-134.5775921,58.3947328,3041,Wood Duck Ave
-134.5774471,58.3949941,8411,Decoy Blvd
-134.5773587,58.3947363,3043,Wood Duck Ave
-134.57712,58.3947855,3045,Wood Duck Ave
-134.5768331,58.3947197,3047,Wood Duck Ave
-134.5799755,58.3949273,4466,Julep St
-134.579976,58.3950629,4468,Julep St
-134.5796028,58.3949953,8429,Decoy Blvd
-134.57727,58.3950835,8409,Decoy Blvd
-134.5772591,58.3952277,8407,Decoy Blvd
-134.57664,58.3948376,3049,Wood Duck Ave
-134.576751,58.3953816,3057,Wood Duck Ave
-134.5767465,58.3952573,3055,Wood Duck Ave
-134.5767408,58.395136,3053,Wood Duck Ave
-134.5767154,58.3949996,3051,Wood Duck Ave
-134.5767401,58.3955068,4433,Wood Duck Ave
-134.5772776,58.3954333,8405,Decoy Blvd
-134.5771663,58.3956517,8403,Decoy Blvd
-134.5768169,58.3956285,4435,Wood Duck Ave
-134.5770668,58.3957917,8401,Decoy Blvd
-134.6299672,58.378436,10759,Glacier Hwy
-134.6338551,58.3702263,,
-134.6284742,58.3789139,,
-134.6251657,58.3600551,1999,Engineers Cutoff
-134.6247885,58.347465,990,Mendenhall Peninsula Rd
-134.6331409,58.3439113,,
-134.6245798,58.3467079,940,Mendenhall Peninsula Rd
-134.6230831,58.3488575,,
-134.6231093,58.3491464,1101,Mendenhall Peninsula Rd
-134.6229857,58.3485497,1061,Mendenhall Peninsula Rd
-134.6251306,58.3487052,,
-134.6249686,58.3490008,1100,Mendenhall Peninsula Rd
-134.6259444,58.349129,,
-134.6230296,58.3477206,995,Mendenhall Peninsula Rd
-134.62301,58.3474622,991,Mendenhall Peninsula Rd
-134.6227546,58.3472006,985,Mendenhall Peninsula Rd
-134.6249453,58.3480284,998,Mendenhall Peninsula Rd
-134.6250509,58.3484142,1020,Mendenhall Peninsula Rd
-134.6349981,58.3506437,,
-134.9399345,58.6977181,44000,Glacier Hwy
-134.9316493,58.7462385,,
-134.9061669,58.6628618,,
-134.9300907,58.7062951,44000,Glacier Hwy
-134.9630603,58.6646141,,
-134.6228505,58.3480133,1055,Mendenhall Peninsula Rd
-134.6229728,58.3482173,1035,Mendenhall Peninsula Rd
-134.6234742,58.3443758,,
-134.6238433,58.3458023,870,Mendenhall Peninsula Rd
-134.6245491,58.3459936,890,Mendenhall Peninsula Rd
-134.4065499,58.3017926,,
-134.4066633,58.3017565,324,Second St
-134.4070007,58.3019606,321,Third St
-134.4075907,58.3025697,336,Gold St
-134.3330993,58.239185,,
-134.3261517,58.2410396,,
-134.605189,58.3704968,,
-134.6051362,58.3700585,,
-134.6051463,58.3698361,,
-134.6051419,58.3696348,,
-134.6051384,58.3694559,2525,Industrial Blvd
-134.6062858,58.3698531,,
-134.6055389,58.3698164,,
-134.6058821,58.36972,,
-134.6063315,58.3702817,,
-134.6060353,58.3704546,,
-134.6056029,58.3704268,,
-134.608485,58.3701209,,
-134.6086145,58.3701407,10101,Bentwood Pl
